SeriesInstanceUID,iopCount,pixelSpacingCount,positionCount,sopInstanceCount,sliceThicknessCount,maxSliceIntervalDifference,minSliceIntervalDifference,sliceIntervalifferenceTolerance,exposureCount,maxExposure,minExposure,maxExposureDifference,seriesSizeInMB,s5cmdUrls
1.3.6.1.4.1.14519.5.2.1.7009.9004.118722452529394350711166589345,1,1,181,181,1,2.000015999999988,1.9999690000000212,4.6999999966601536e-05,1,1147.0,1147.0,0.0,90.96838188171385,"cp s3://public-datasets-idc/d195f471-dc82-46b1-a17a-4d49c119d77b.dcm idc_data/
cp s3://public-datasets-idc/69f7defd-cbb7-4893-a977-7850eb04db1e.dcm idc_data/
cp s3://public-datasets-idc/c7ca7ea6-e4ee-4695-b4a6-55aab5cd59ea.dcm idc_data/
cp s3://public-datasets-idc/37a3f8a4-4597-4f96-8720-fbcb128a662c.dcm idc_data/
cp s3://public-datasets-idc/596a9616-3cf2-4778-84ad-6e40f74bbcfa.dcm idc_data/
cp s3://public-datasets-idc/a1d491d8-9d8f-4461-831a-aff0c8029022.dcm idc_data/
cp s3://public-datasets-idc/78679067-beb7-4710-a447-6345f0cb92e2.dcm idc_data/
cp s3://public-datasets-idc/da33264f-91b1-44da-a879-af5c631beadf.dcm idc_data/
cp s3://public-datasets-idc/147337f1-0e16-485e-8c0e-d9661ed9eb0c.dcm idc_data/
cp s3://public-datasets-idc/84fbd5c7-0283-4171-a436-0a5d807fa600.dcm idc_data/
cp s3://public-datasets-idc/4e1ba564-1e40-42e8-987f-c49cb3198a1c.dcm idc_data/
cp s3://public-datasets-idc/b0cf5b56-8063-40e8-ba9e-39735a896713.dcm idc_data/
cp s3://public-datasets-idc/c771deef-0e16-41b2-9e9a-eeb2bed7524c.dcm idc_data/
cp s3://public-datasets-idc/9293e382-1e4f-4583-964a-e7a608cbc6eb.dcm idc_data/
cp s3://public-datasets-idc/a445b5b2-aeb5-4657-b850-c9644277e0bb.dcm idc_data/
cp s3://public-datasets-idc/8d471399-9c27-462c-927d-0f11f47ef975.dcm idc_data/
cp s3://public-datasets-idc/292181bc-c088-476a-9d80-4e9560205bc1.dcm idc_data/
cp s3://public-datasets-idc/1a91a56f-17d9-4400-aaa9-031aba6cd43e.dcm idc_data/
cp s3://public-datasets-idc/0696cd05-e948-4e7d-a3cc-5ffb4d147ffa.dcm idc_data/
cp s3://public-datasets-idc/73ac5669-701a-4bb8-9c0a-332c8c139b16.dcm idc_data/
cp s3://public-datasets-idc/e33184e2-4566-406f-99dd-443854ca2e61.dcm idc_data/
cp s3://public-datasets-idc/e369291a-1353-4a58-942b-7f1f2a7be829.dcm idc_data/
cp s3://public-datasets-idc/0e5f5016-0df4-4c0d-8036-67425db297d5.dcm idc_data/
cp s3://public-datasets-idc/b1de79c6-ef2d-4db0-9748-861a042aa087.dcm idc_data/
cp s3://public-datasets-idc/0759893e-5a3e-49d9-9b32-326082c21b16.dcm idc_data/
cp s3://public-datasets-idc/144606a1-4891-4e97-b882-65cafaee1fe3.dcm idc_data/
cp s3://public-datasets-idc/fe486be1-ccf9-416f-9461-8be81345c8aa.dcm idc_data/
cp s3://public-datasets-idc/eb0c4e60-2908-4156-b22e-2fa7c52cb1b1.dcm idc_data/
cp s3://public-datasets-idc/5856228a-2fe0-442e-86da-a0d430e5d85a.dcm idc_data/
cp s3://public-datasets-idc/d01d60dd-334f-43ad-8534-cfca66a6ad77.dcm idc_data/
cp s3://public-datasets-idc/4e349f85-6eb4-4d47-9efa-9aabf25ebf4a.dcm idc_data/
cp s3://public-datasets-idc/2d346712-1b9b-4941-8602-8cc60a233195.dcm idc_data/
cp s3://public-datasets-idc/f5d78788-7ae5-46d9-a6a2-ec012456e7f6.dcm idc_data/
cp s3://public-datasets-idc/3cead142-737e-412d-b3c4-b70b5d212d69.dcm idc_data/
cp s3://public-datasets-idc/118b5eb8-146e-4161-8ade-8263e6902743.dcm idc_data/
cp s3://public-datasets-idc/7e0a65e5-d919-440e-8751-91a127e0469a.dcm idc_data/
cp s3://public-datasets-idc/e73c1d7a-2345-421a-8cef-19413eb6bc3b.dcm idc_data/
cp s3://public-datasets-idc/4c5f3d3a-49c4-45f1-9899-64eca981f6a5.dcm idc_data/
cp s3://public-datasets-idc/9f160982-5f97-415d-991b-31c48e494910.dcm idc_data/
cp s3://public-datasets-idc/d5f7a35c-a7a1-4f01-a3a8-c06b76941fe4.dcm idc_data/
cp s3://public-datasets-idc/1f9a6113-02fd-479a-a391-5263bc511b30.dcm idc_data/
cp s3://public-datasets-idc/9ca5fd68-1000-4ca5-a7ca-1802f956fd76.dcm idc_data/
cp s3://public-datasets-idc/9f6beb97-ba30-4524-9254-1f13bdc18d4f.dcm idc_data/
cp s3://public-datasets-idc/3083f005-1e40-49f5-9056-3285fe580295.dcm idc_data/
cp s3://public-datasets-idc/cded9621-72b3-4ce1-aa75-642c233d561f.dcm idc_data/
cp s3://public-datasets-idc/4948677b-c686-48e1-8a6d-6b1620373f0a.dcm idc_data/
cp s3://public-datasets-idc/ab4c7d9a-09cb-4ede-9eb0-2b443b8be131.dcm idc_data/
cp s3://public-datasets-idc/39b41b11-b1f3-4090-93d8-7cfae7c4e382.dcm idc_data/
cp s3://public-datasets-idc/a999c822-13fa-49c6-96fc-f380008eacc4.dcm idc_data/
cp s3://public-datasets-idc/1675f21e-2d1b-4f7f-b686-4669ef48c5b7.dcm idc_data/
cp s3://public-datasets-idc/9bea2e53-bee2-453a-a63e-615b3ff82e36.dcm idc_data/
cp s3://public-datasets-idc/31f90433-9dec-4ab3-9e8f-805dc5fc907e.dcm idc_data/
cp s3://public-datasets-idc/1b4bcfb7-e4aa-4f53-97ec-cd7839120a03.dcm idc_data/
cp s3://public-datasets-idc/0fee083f-a9b6-49b3-aefa-d359b7eeebec.dcm idc_data/
cp s3://public-datasets-idc/416c70e7-e738-4b44-a65a-0e2c9b055450.dcm idc_data/
cp s3://public-datasets-idc/fc251dc4-6661-406a-9555-f6c950bb8a44.dcm idc_data/
cp s3://public-datasets-idc/e284a0e0-6b1f-4a8f-a7cd-1539540d7414.dcm idc_data/
cp s3://public-datasets-idc/c259eb06-62ad-4aae-b245-074355bdf466.dcm idc_data/
cp s3://public-datasets-idc/7edb3c89-8011-4648-aaea-3c4b73e5558f.dcm idc_data/
cp s3://public-datasets-idc/cfa35c89-36ac-4a9e-888a-314c24a80ca2.dcm idc_data/
cp s3://public-datasets-idc/8ce336d2-0a9c-42cd-8854-a81fd394e964.dcm idc_data/
cp s3://public-datasets-idc/5dcd125a-fd0a-4d9f-8895-f6ee2911cef9.dcm idc_data/
cp s3://public-datasets-idc/e1b1a302-85ca-4b8d-9352-10736bff2998.dcm idc_data/
cp s3://public-datasets-idc/ad048d58-6faa-47db-b099-cdc4ac700752.dcm idc_data/
cp s3://public-datasets-idc/512461d8-e297-48c9-ac49-3f56cd8b0d9a.dcm idc_data/
cp s3://public-datasets-idc/b3daad0d-e85d-4292-8277-ecd958d6dc14.dcm idc_data/
cp s3://public-datasets-idc/7465b678-447e-4807-adbd-6d56899841fd.dcm idc_data/
cp s3://public-datasets-idc/ca988a0c-035d-444c-9081-0067aefc6bd9.dcm idc_data/
cp s3://public-datasets-idc/20acfd71-a2b8-416a-8720-1fb4297e2a71.dcm idc_data/
cp s3://public-datasets-idc/b0d069c0-e48c-481f-be54-9b01d74e0aef.dcm idc_data/
cp s3://public-datasets-idc/0772fe7b-2d1a-42d4-8a3f-d73e0f3b0102.dcm idc_data/
cp s3://public-datasets-idc/40f5358c-aae0-4115-b925-e48fe4eebcde.dcm idc_data/
cp s3://public-datasets-idc/d5171a23-9ccd-4242-98e3-3223317bec5c.dcm idc_data/
cp s3://public-datasets-idc/39585f93-0095-4ae9-b52c-eb18f95454e5.dcm idc_data/
cp s3://public-datasets-idc/9a128a2e-a66f-4a2d-8cbe-057f49fdfdf0.dcm idc_data/
cp s3://public-datasets-idc/c99e0f04-ef66-435b-9810-231a697efc47.dcm idc_data/
cp s3://public-datasets-idc/f74e0d9d-dae7-4d88-b27e-7e49d6a3b528.dcm idc_data/
cp s3://public-datasets-idc/f69ad854-1538-446a-b8ab-735d86618cb6.dcm idc_data/
cp s3://public-datasets-idc/a670e603-c809-415f-8678-75af19cb2f5c.dcm idc_data/
cp s3://public-datasets-idc/06ec6532-dc98-4e84-aa14-309ee3b42c63.dcm idc_data/
cp s3://public-datasets-idc/d5900b9d-8680-4381-8198-e4188227236a.dcm idc_data/
cp s3://public-datasets-idc/6592753f-d665-4682-be5f-3affb46b2413.dcm idc_data/
cp s3://public-datasets-idc/45f5c888-f136-4fd4-8d01-393c8be28a09.dcm idc_data/
cp s3://public-datasets-idc/12f68a74-2f8e-4f88-b1fe-200d32ae64e4.dcm idc_data/
cp s3://public-datasets-idc/67a3b4dd-9837-457a-a0ae-8aee1efd571c.dcm idc_data/
cp s3://public-datasets-idc/a82f6ffd-a529-493f-9483-a73d4ea2e096.dcm idc_data/
cp s3://public-datasets-idc/297050c8-88cf-4f75-bf70-cedc07143d22.dcm idc_data/
cp s3://public-datasets-idc/411a716b-3684-4d65-ba8a-72e2e4e02760.dcm idc_data/
cp s3://public-datasets-idc/dbe8038a-3047-4efb-9296-7171f75e2faf.dcm idc_data/
cp s3://public-datasets-idc/b6760c77-991f-4b70-af4d-9a6bee9f7ff7.dcm idc_data/
cp s3://public-datasets-idc/a3974428-d1e3-4956-a740-4ea2a5363d0c.dcm idc_data/
cp s3://public-datasets-idc/e7064565-fb1d-4355-8d27-eacba356b999.dcm idc_data/
cp s3://public-datasets-idc/13fb4bbd-1e45-459f-a4f3-9d4ad6fc9492.dcm idc_data/
cp s3://public-datasets-idc/725e6d78-2a10-4d54-aefa-e64202938bed.dcm idc_data/
cp s3://public-datasets-idc/1b909e58-f57c-44c2-b42c-38226fa1377d.dcm idc_data/
cp s3://public-datasets-idc/d20e20ac-779e-491b-a98e-1bac8668c013.dcm idc_data/
cp s3://public-datasets-idc/e66f7840-d1f8-4460-9ed7-3b5e84a114b9.dcm idc_data/
cp s3://public-datasets-idc/0334fd54-e61a-4ffb-9f64-8b5aa8e29051.dcm idc_data/
cp s3://public-datasets-idc/89f51095-d1c4-4ac4-8335-90812abb8dcb.dcm idc_data/
cp s3://public-datasets-idc/05f27a07-7993-4844-be69-6ed5e3bb2fc1.dcm idc_data/
cp s3://public-datasets-idc/6d2f7606-c9bc-4ae8-9297-801d30b9c91f.dcm idc_data/
cp s3://public-datasets-idc/2bfe1dea-914b-4c7c-94a8-a20735b54f38.dcm idc_data/
cp s3://public-datasets-idc/82b2f4d8-e661-4514-b0e0-b7003d58baf6.dcm idc_data/
cp s3://public-datasets-idc/d2575e43-f7ec-4301-bb07-4283af0d060b.dcm idc_data/
cp s3://public-datasets-idc/12ad9110-eef3-45ec-9748-0e916ba6dd3f.dcm idc_data/
cp s3://public-datasets-idc/2f676086-43c2-40ae-bbd3-57d21805e4cd.dcm idc_data/
cp s3://public-datasets-idc/13c65916-76d1-48b0-88e5-7a89e7103c07.dcm idc_data/
cp s3://public-datasets-idc/48b05f58-c9a4-4117-83a4-ac63722fac54.dcm idc_data/
cp s3://public-datasets-idc/3cede5de-f640-4593-9333-bf8fefef9c46.dcm idc_data/
cp s3://public-datasets-idc/de7fa569-71ae-4349-aa2b-802524cfec3b.dcm idc_data/
cp s3://public-datasets-idc/ef67dac2-757d-4968-b956-9e92b23f7306.dcm idc_data/
cp s3://public-datasets-idc/3fc3844e-c89a-4a51-8857-ac33d9ccaaaa.dcm idc_data/
cp s3://public-datasets-idc/83cc6a46-23ed-4ebc-b145-d7dc5217e76b.dcm idc_data/
cp s3://public-datasets-idc/862a0753-b535-4b15-b8bf-ce49b3671ca9.dcm idc_data/
cp s3://public-datasets-idc/6c036980-7bd6-471c-b392-cc3921c42b68.dcm idc_data/
cp s3://public-datasets-idc/98335d13-7355-4332-b12f-c134502fb820.dcm idc_data/
cp s3://public-datasets-idc/f39c1299-7468-4800-b811-c4120eb49dc2.dcm idc_data/
cp s3://public-datasets-idc/d3b056b5-da35-43e8-bc93-57dd99bd6dd5.dcm idc_data/
cp s3://public-datasets-idc/a0b899f6-c357-4e25-a86d-dabebe661f72.dcm idc_data/
cp s3://public-datasets-idc/71d158e8-3d79-4e65-ba8a-ee5d273b2b8d.dcm idc_data/
cp s3://public-datasets-idc/afd4e37d-c6a9-45f9-b4ed-0c9549016a7d.dcm idc_data/
cp s3://public-datasets-idc/048a986f-0734-4d93-b6de-6f31878f0f5d.dcm idc_data/
cp s3://public-datasets-idc/9b9f3a4f-9d7e-4fda-814c-847d5bc7369b.dcm idc_data/
cp s3://public-datasets-idc/cb225545-a374-4ebb-88f2-8149570f2bdc.dcm idc_data/
cp s3://public-datasets-idc/ad0db2c4-3819-43b4-aa2d-257d68a5bc2a.dcm idc_data/
cp s3://public-datasets-idc/e4a398f4-aea1-4393-b10d-55786373e41a.dcm idc_data/
cp s3://public-datasets-idc/e63b501d-78cd-4d8e-84d2-de3a22a2b406.dcm idc_data/
cp s3://public-datasets-idc/91f9db37-1124-4145-8923-a62d3f5d2b35.dcm idc_data/
cp s3://public-datasets-idc/7a0f337d-8734-405d-99d5-0d6d8c866a90.dcm idc_data/
cp s3://public-datasets-idc/4ab27df4-8ee9-4578-82e1-163336c8a566.dcm idc_data/
cp s3://public-datasets-idc/b3d30494-c553-4cb5-9fa4-0b60db68033b.dcm idc_data/
cp s3://public-datasets-idc/8d2850f5-f829-4e50-80df-c2126a9332bc.dcm idc_data/
cp s3://public-datasets-idc/e47399f8-e7cc-4452-a0ca-c2d1cd6b8d52.dcm idc_data/
cp s3://public-datasets-idc/9297d743-4ef4-4dc7-a92c-6139782caad2.dcm idc_data/
cp s3://public-datasets-idc/290d07f0-1296-436c-9579-afa80ead473b.dcm idc_data/
cp s3://public-datasets-idc/18a6fa7d-5812-47ef-88a2-111b5c53e9cb.dcm idc_data/
cp s3://public-datasets-idc/d878783d-467e-4d3d-9184-b69dc3f53aa6.dcm idc_data/
cp s3://public-datasets-idc/4e7ceef5-41f2-4546-bbd6-e3d0cf62e081.dcm idc_data/
cp s3://public-datasets-idc/65eb64b8-6462-41e8-8a7c-3e3c81df62da.dcm idc_data/
cp s3://public-datasets-idc/46ed4aad-9b19-49d0-8779-d3d96e0aa48c.dcm idc_data/
cp s3://public-datasets-idc/e608b92e-4555-4cf3-a65c-29b5918e3e85.dcm idc_data/
cp s3://public-datasets-idc/4449d1b1-109e-43f6-83d0-9ff5295cc325.dcm idc_data/
cp s3://public-datasets-idc/e5a65b0f-63a7-4976-90f5-ce0e87f177a1.dcm idc_data/
cp s3://public-datasets-idc/5270932e-5cc8-476d-8a53-1fd615ec91ad.dcm idc_data/
cp s3://public-datasets-idc/cda072b6-0726-4d30-ba21-3af3e3f7645d.dcm idc_data/
cp s3://public-datasets-idc/d803bfad-b67d-455a-ba42-34a9fa4ba621.dcm idc_data/
cp s3://public-datasets-idc/19157a9c-3e24-44a9-88c3-dfd49021228a.dcm idc_data/
cp s3://public-datasets-idc/23c07dbd-9b4b-4033-9dbf-2aa321df47df.dcm idc_data/
cp s3://public-datasets-idc/1a80671b-a56c-4006-81c9-6a0c70b4c8d8.dcm idc_data/
cp s3://public-datasets-idc/7ffbdcc9-f2b9-46ff-bf6f-473040e86393.dcm idc_data/
cp s3://public-datasets-idc/c030db73-6fc2-4800-a790-54837ba4774d.dcm idc_data/
cp s3://public-datasets-idc/79637ead-cb2f-498f-ab7a-991517a3b322.dcm idc_data/
cp s3://public-datasets-idc/62dd90c4-d078-41f7-befe-8e9145571bbf.dcm idc_data/
cp s3://public-datasets-idc/0de2bbd9-edf3-4262-b7ef-5d9f9cd87b07.dcm idc_data/
cp s3://public-datasets-idc/af1fd95b-dd70-4cd7-b227-9682f4da4be7.dcm idc_data/
cp s3://public-datasets-idc/4a13be4e-332b-441b-8193-cc4989f57927.dcm idc_data/
cp s3://public-datasets-idc/1bee39ff-b981-42ba-a1bc-fabee610b977.dcm idc_data/
cp s3://public-datasets-idc/aef06f15-74b6-4fca-a290-3752f508e8a3.dcm idc_data/
cp s3://public-datasets-idc/0392e5dc-0b51-4614-bb1c-4aacd92c2609.dcm idc_data/
cp s3://public-datasets-idc/5cd1a748-6e80-4e05-b676-09d2c2e77ad7.dcm idc_data/
cp s3://public-datasets-idc/d6cfe34d-ee67-42df-8299-c77cfdd022a1.dcm idc_data/
cp s3://public-datasets-idc/fe2292a8-cf79-4cd1-9cc9-d9c6a4481c09.dcm idc_data/
cp s3://public-datasets-idc/4250df62-1d93-4543-895a-19f83363636c.dcm idc_data/
cp s3://public-datasets-idc/1385527a-67fe-4a34-95d0-30e9fd43ffcc.dcm idc_data/
cp s3://public-datasets-idc/c4c6ae7e-47be-4b76-94f0-973754036912.dcm idc_data/
cp s3://public-datasets-idc/a66eee9f-5c63-4456-a22a-bd192af489ad.dcm idc_data/
cp s3://public-datasets-idc/e1c5a827-dcf9-46ca-ae4a-8824315f091c.dcm idc_data/
cp s3://public-datasets-idc/1bf194d8-1515-4874-8d4c-0abe37449911.dcm idc_data/
cp s3://public-datasets-idc/83c885b6-367d-486a-a292-652ddfc2c1f7.dcm idc_data/
cp s3://public-datasets-idc/d4ba0dad-1b0f-4e6e-bab3-35d75984b41a.dcm idc_data/
cp s3://public-datasets-idc/ff8388da-0b3a-4411-9282-40e09b13d846.dcm idc_data/
cp s3://public-datasets-idc/81cfa64e-78d3-4407-85f4-aa53db650f9c.dcm idc_data/
cp s3://public-datasets-idc/7c9093ec-3e3f-4fad-a219-f32f996a1e2d.dcm idc_data/
cp s3://public-datasets-idc/2fc81253-454a-455e-8667-f2733d0f1c89.dcm idc_data/
cp s3://public-datasets-idc/a51d6853-b073-4737-a4ab-a0a0f7731249.dcm idc_data/
cp s3://public-datasets-idc/3e7f373a-17ce-40b3-93eb-31b168ec59a2.dcm idc_data/
cp s3://public-datasets-idc/1f8b4ff8-f27f-449e-92ae-cc696685d429.dcm idc_data/
cp s3://public-datasets-idc/c65e5a31-b9c0-476b-b858-1c1f06cb58ef.dcm idc_data/
cp s3://public-datasets-idc/6afe73ce-d794-4b02-9b21-a94bd91fcd1c.dcm idc_data/
cp s3://public-datasets-idc/b002f5b5-6ec3-47c5-aafa-b7c1e66412c8.dcm idc_data/
cp s3://public-datasets-idc/265d64ef-7056-49a8-bbbe-5ddb158d0156.dcm idc_data/"
